geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2372,-23.460095,-46.624625,sao paulo,SP
2373,-23.454862,-46.617253,sao paulo,SP
2374,-23.454767,-46.621443,sao paulo,SP
2375,-23.453677,-46.625034,sao paulo,SP
2376,-23.457619,-46.628105,sao paulo,SP
2377,-23.456814,-46.631813,sao paulo,SP
2378,-23.457394,-46.629666,sao paulo,SP
2401,-23.491724,-46.626771,sao paulo,SP
2402,-23.490334,-46.627122,sao paulo,SP
2403,-23.493992,-46.628359,sao paulo,SP
2404,-23.491261,-46.628982,sao paulo,SP
2405,-23.48949,-46.632858,sao paulo,SP
2406,-23.488007,-46.630104,sao paulo,SP
2407,-23.484875,-46.624575,sao paulo,SP
2408,-23.482523,-46.62729,sao paulo,SP
2409,-23.478244,-46.624883,sao paulo,SP
2410,-23.475817,-46.623028,sao paulo,SP
2411,-23.475648,-46.624323,sao paulo,SP
2413,-23.48294,-46.637025,sao paulo,SP
2415,-23.471948,-46.63137,sao paulo,SP
2416,-23.477719,-46.62817,sao paulo,SP
2417,-23.477626,-46.630145,sao paulo,SP
2418,-23.47055,-46.629062,sao paulo,SP
2419,-23.47706,-46.640129,sao paulo,SP
2420,-23.474187,-46.636394,sao paulo,SP
2421,-23.473692,-46.632663,sao paulo,SP
2422,-23.471749,-46.636773,sao paulo,SP
2423,-23.468375,-46.63341,sao paulo,SP
2430,-23.482103,-46.645375,sao paulo,SP
2431,-23.487005,-46.63617,sao paulo,SP
2432,-23.476851,-46.625265,sao paulo,SP
2433,-23.481792,-46.636268,sao paulo,SP
2434,-23.48333,-46.639354,sao paulo,SP
2435,-23.480303,-46.641768,sao paulo,SP
2436,-23.47941,-46.636012,sao paulo,SP
2440,-23.477694,-46.648223,sao paulo,SP
2441,-23.47307,-46.64145,sao paulo,SP
2442,-23.473122,-46.643817,sao paulo,SP
2443,-23.472995,-46.647429,sao paulo,SP
2450,-23.498262,-46.637785,sao paulo,SP
2451,-23.499163,-46.642112,sao paulo,SP
2452,-23.500312,-46.644078,sao paulo,SP
2460,-23.49071,-46.637549,sao paulo,SP
2461,-23.492003,-46.639003,sao paulo,SP
2462,-23.4918,-46.641607,sao paulo,SP
2463,-23.488489,-46.64549,sao paulo,SP
2464,-23.489335,-46.650391,sao paulo,SP
2465,-23.483983,-46.655551,sao paulo,SP
2466,-23.49538,-46.642427,sao paulo,SP
2467,-23.491294,-46.646264,sao paulo,SP
2468,-23.48829,-46.649002,sao paulo,SP
2469,-23.485355,-46.644788,sao paulo,SP
2470,-23.484969,-46.649151,sao paulo,SP
2471,-23.481741,-46.652122,sao paulo,SP
2472,-23.476857,-46.65556,sao paulo,SP
2473,-23.477754,-46.651816,sao paulo,SP
2474,-23.477267,-46.656508,sao paulo,SP
2475,-23.479989,-46.644869,sao paulo,SP
2478,-23.477549,-46.660032,sao paulo,SP
2479,-23.475114,-46.656481,sao paulo,SP
2501,-23.514912,-46.661184,sao paulo,SP
2508,-23.509848,-46.66369,sao paulo,SP
2510,-23.513042,-46.651994,sao paulo,SP
2511,-23.509764,-46.650959,sao paulo,SP
2512,-23.513719,-46.659342,sao paulo,SP
2513,-23.561331,-46.685164,sao paulo,SP
2514,-23.510631,-46.655238,sao paulo,SP
2515,-23.510208,-46.65789,sao paulo,SP
2516,-23.508976,-46.659385,sao paulo,SP
2517,-23.507347,-46.664236,sao paulo,SP
2518,-23.509948,-46.665348,sao paulo,SP
2519,-23.501981,-46.655439,sao paulo,SP
2520,-23.503158,-46.655709,sao paulo,SP
2521,-23.503973,-46.6651,sao paulo,SP
2522,-23.504422,-46.659183,sao paulo,SP
2523,-23.50583,-46.655628,sao paulo,SP
2524,-23.502716,-46.650362,sao paulo,SP
2525,-23.502174,-46.657408,sao paulo,SP
2526,-23.50302,-46.646796,sao paulo,SP
2530,-23.500768,-46.660454,sao paulo,SP
2531,-23.500937,-46.652742,sao paulo,SP
2532,-23.499764,-46.655471,sao paulo,SP
2533,-23.497582,-46.65497,sao paulo,SP
2534,-23.496276,-46.653712,sao paulo,SP
2535,-23.497398,-46.649463,sao paulo,SP
2536,-23.495856,-46.647918,sao paulo,SP
2537,-23.491312,-46.65246,sao paulo,SP
2538,-23.498865,-46.654468,sao paulo,SP
2539,-23.494817,-46.658109,sao paulo,SP
2540,-23.489297,-46.656186,sao paulo,SP
2541,-23.486156,-46.655692,sao paulo,SP
2542,-23.487013,-46.658675,sao paulo,SP
2543,-23.483788,-46.661176,sao paulo,SP
2544,-23.488927,-46.660918,sao paulo,SP
2545,-23.492421,-46.662626,sao paulo,SP
2546,-23.503573,-46.66677,sao paulo,SP
2550,-23.506475,-46.671317,sao paulo,SP
2551,-23.502582,-46.669244,sao paulo,SP
2552,-23.50803,-46.661189,sao paulo,SP
2553,-23.498978,-46.666387,sao paulo,SP
2554,-23.499054,-46.668852,sao paulo,SP
2555,-23.493685,-46.666192,sao paulo,SP
2556,-23.49789,-46.669403,sao paulo,SP
2557,-23.498296,-46.672723,sao paulo,SP
2558,-23.49611,-46.674638,sao paulo,SP
2559,-23.493054,-46.672446,sao paulo,SP
2560,-23.494686,-46.671133,sao paulo,SP
2561,-23.492352,-46.674942,sao paulo,SP
2562,-23.486866,-46.673798,sao paulo,SP
2563,-23.490042,-46.668996,sao paulo,SP
2564,-23.488055,-46.668712,sao paulo,SP
2565,-23.486574,-46.66836,sao paulo,SP
2566,-23.482837,-46.668897,sao paulo,SP
2567,-23.480667,-46.668207,sao paulo,SP
2577,-23.488183,-46.678904,sao paulo,SP
2598,-23.512858,-46.671012,sao paulo,SP
2610,-23.482631,-46.659431,sao paulo,SP
2611,-23.46779,-46.648206,sao paulo,SP
2612,-23.472701,-46.663758,sao paulo,SP
2613,-23.478747,-46.66257,sao paulo,SP
2614,-23.472335,-46.656578,sao paulo,SP
2615,-23.471525,-46.654191,sao paulo,SP
2616,-23.469191,-46.654574,sao paulo,SP
2617,-23.466382,-46.658683,sao paulo,SP
2618,-23.468392,-46.64998,sao paulo,SP
2630,-23.463775,-46.641433,sao paulo,SP
2631,-23.459028,-46.645656,sao paulo,SP
2632,-23.464509,-46.649207,sao paulo,SP
2633,-23.461693,-46.651737,sao paulo,SP
2634,-23.457633,-46.650404,sao paulo,SP
2635,-23.456497,-46.644392,sao paulo,SP
2636,-23.453338,-46.645104,sao paulo,SP
2637,-23.454737,-46.648983,sao paulo,SP
2643,-23.468099,-46.650378,sao paulo,SP
2649,-23.460646,-46.662559,sao paulo,SP
2650,-23.461568,-46.656798,sao paulo,SP
2651,-23.460889,-46.658859,sao paulo,SP
2652,-23.457636,-46.656681,sao paulo,SP
2653,-23.453432,-46.658375,sao paulo,SP
2670,-23.465828,-46.664284,sao paulo,SP
2671,-23.467398,-46.663878,sao paulo,SP
2672,-23.459865,-46.666422,sao paulo,SP
2673,-23.462443,-46.671222,sao paulo,SP
2674,-23.460093,-46.668423,sao paulo,SP
2675,-23.456847,-46.670906,sao paulo,SP
2676,-23.456203,-46.671043,sao paulo,SP
2677,-23.454322,-46.665536,sao paulo,SP
2678,-23.455053,-46.661681,sao paulo,SP
2679,-23.456871,-46.664847,sao paulo,SP
2680,-23.451352,-46.667504,sao paulo,SP
2701,-23.511835,-46.678772,sao paulo,SP
2710,-23.508133,-46.673789,sao paulo,SP
2712,-23.505849,-46.678388,sao paulo,SP
2713,-23.506632,-46.684901,sao paulo,SP
2714,-23.506104,-46.687129,sao paulo,SP
2715,-23.504232,-46.682126,sao paulo,SP
2716,-23.494649,-46.685037,sao paulo,SP
2717,-23.491998,-46.68467,sao paulo,SP
2720,-23.492993,-46.674162,sao paulo,SP
2721,-23.496708,-46.674633,sao paulo,SP
2722,-23.500841,-46.678336,sao paulo,SP
2723,-23.499879,-46.68003,sao paulo,SP
2724,-23.497651,-46.681732,sao paulo,SP
2725,-23.499402,-46.682394,sao paulo,SP
2726,-23.500348,-46.687132,sao paulo,SP
2727,-23.496829,-46.685783,sao paulo,SP
2728,-23.495825,-46.68816,sao paulo,SP
2729,-23.50324,-46.690338,sao paulo,SP
2730,-23.497797,-46.690799,sao paulo,SP
2731,-23.498059,-46.692424,sao paulo,SP
2732,-23.500028,-46.695455,sao paulo,SP
2733,-23.495381,-46.695146,sao paulo,SP
2734,-23.490969,-46.694081,sao paulo,SP
2735,-23.492691,-46.693582,sao paulo,SP
2736,-23.490116,-46.69107,sao paulo,SP
2737,-23.487733,-46.690182,sao paulo,SP
2738,-23.491366,-46.688627,sao paulo,SP
2739,-23.479399,-46.681072,sao paulo,SP
2750,-23.493303,-46.680638,sao paulo,SP
2751,-23.4909,-46.682128,sao paulo,SP
2752,-23.494197,-46.682931,sao paulo,SP
2753,-23.490705,-46.684472,sao paulo,SP
2754,-23.490413,-46.677694,sao paulo,SP
2755,-23.488003,-46.67973,sao paulo,SP
2756,-23.486022,-46.677562,sao paulo,SP
2757,-23.486615,-46.685251,sao paulo,SP
2758,-23.484868,-46.684311,sao paulo,SP
2759,-23.484023,-46.683057,sao paulo,SP
2760,-23.480603,-46.68075,sao paulo,SP
2762,-23.48253,-46.675327,sao paulo,SP
2763,-23.479038,-46.675837,sao paulo,SP
2764,-23.479702,-46.677734,sao paulo,SP
2765,-23.476655,-46.673668,sao paulo,SP
2801,-23.483517,-46.700513,sao paulo,SP
2802,-23.485528,-46.695434,sao paulo,SP
2803,-23.486685,-46.693709,sao paulo,SP
2804,-23.483895,-46.69776,sao paulo,SP
2805,-23.479009,-46.69781,sao paulo,SP
2806,-23.47349,-46.69895,sao paulo,SP
2807,-23.473611,-46.700729,sao paulo,SP
2808,-23.468719,-46.702916,sao paulo,SP
2809,-23.471895,-46.703582,sao paulo,SP
2810,-23.450438,-46.715201,sao paulo,SP
2811,-23.476045,-46.702799,sao paulo,SP
2812,-23.481218,-46.697733,sao paulo,SP
2813,-23.450673,-46.711819,sao paulo,SP
2814,-23.457984,-46.707877,sao paulo,SP
2815,-23.445011,-46.714589,sao paulo,SP
2816,-23.461328,-46.706463,sao paulo,SP
2817,-23.46323,-46.702441,sao paulo,SP
2820,-23.452793,-46.708986,sao paulo,SP
2829,-23.495057,-46.702601,sao paulo,SP
2831,-23.478175,-46.691723,sao paulo,SP
2832,-23.481183,-46.69371,sao paulo,SP
2833,-23.478084,-46.692574,sao paulo,SP
2834,-23.475399,-46.692834,sao paulo,SP
2835,-23.47151,-46.694552,sao paulo,SP
2836,-23.472416,-46.696708,sao paulo,SP
2837,-23.464255,-46.699461,sao paulo,SP
2839,-23.477471,-46.68293,sao paulo,SP
2840,-23.4822,-46.689588,sao paulo,SP
2841,-23.479916,-46.686522,sao paulo,SP
2842,-23.47517,-46.687385,sao paulo,SP
2844,-23.471626,-46.687622,sao paulo,SP
2845,-23.468167,-46.692417,sao paulo,SP
2846,-23.462394,-46.697653,sao paulo,SP
2847,-23.464631,-46.69169,sao paulo,SP
2848,-23.463788,-46.689843,sao paulo,SP
2849,-23.463954,-46.687345,sao paulo,SP
2850,-23.466546,-46.67349,sao paulo,SP
2851,-23.459566,-46.691377,sao paulo,SP
2853,-23.457413,-46.695051,sao paulo,SP
2854,-23.456545,-46.697541,sao paulo,SP
2855,-23.45616,-46.700686,sao paulo,SP
2856,-23.463976,-46.679753,sao paulo,SP
2857,-23.613904,-46.737972,sao paulo,SP
2858,-23.446338,-46.702582,sao paulo,SP
2859,-23.454384,-46.702439,sao paulo,SP
2860,-23.460433,-46.686035,sao paulo,SP
2861,-23.471339,-46.671913,sao paulo,SP
2862,-23.475022,-46.680186,sao paulo,SP
2863,-23.47362,-46.674482,sao paulo,SP
2864,-23.472381,-46.681668,sao paulo,SP
2865,-23.474588,-46.676936,sao paulo,SP
2866,-23.467682,-46.680877,sao paulo,SP
2867,-23.4692,-46.683444,sao paulo,SP
2870,-23.461384,-46.677314,sao paulo,SP
2871,-23.462807,-46.675367,sao paulo,SP
2872,-23.462379,-46.671653,sao paulo,SP
2873,-23.457069,-46.682406,sao paulo,SP
2874,-23.462565,-46.676425,sao paulo,SP
2875,-23.461557,-46.681936,sao paulo,SP
2876,-23.459117,-46.692609,sao paulo,SP
2877,-23.459364,-46.68322,sao paulo,SP
2878,-23.452035,-46.687071,sao paulo,SP
2879,-23.44893,-46.697732,sao paulo,SP
2880,-23.466681,-46.672227,sao paulo,SP
2881,-23.466616,-46.675012,sao paulo,SP
2882,-23.470619,-46.668089,sao paulo,SP
2883,-23.446461,-46.701489,sao paulo,SP
2888,-23.465932,-46.674853,sao paulo,SP
2908,-23.502014,-46.700194,sao paulo,SP
2909,-23.507133,-46.69891,sao paulo,SP
2910,-23.505216,-46.699396,sao paulo,SP
2911,-23.504012,-46.702069,sao paulo,SP
2912,-23.505459,-46.708521,sao paulo,SP
2913,-23.503459,-46.712879,sao paulo,SP
2914,-23.503236,-46.70955,sao paulo,SP
2915,-23.498016,-46.707855,sao paulo,SP
2916,-23.494252,-46.71388,sao paulo,SP
2917,-23.497957,-46.713115,sao paulo,SP
2918,-23.495855,-46.716852,sao paulo,SP
2919,-23.499344,-46.714416,sao paulo,SP
2920,-23.490202,-46.721361,sao paulo,SP
2921,-23.48866,-46.723848,sao paulo,SP
2924,-23.499479,-46.707434,sao paulo,SP
2925,-23.501947,-46.6985,sao paulo,SP
2926,-23.499976,-46.701561,sao paulo,SP
2927,-23.49774,-46.703784,sao paulo,SP
2928,-23.508862,-46.681127,sao paulo,SP
2929,-23.492688,-46.706338,sao paulo,SP
2930,-23.490831,-46.707956,sao paulo,SP
2931,-23.497314,-46.709609,sao paulo,SP
2932,-23.490835,-46.711438,sao paulo,SP
2933,-23.492969,-46.712842,sao paulo,SP
2934,-23.486804,-46.7053,sao paulo,SP
2935,-23.488932,-46.716661,sao paulo,SP
2936,-23.485983,-46.717946,sao paulo,SP
2937,-23.484968,-46.720926,sao paulo,SP
2938,-23.458835,-46.722111,sao paulo,SP
2939,-23.483228,-46.72991,sao paulo,SP
2940,-23.480243,-46.723833,sao paulo,SP
2941,-23.478803,-46.722725,sao paulo,SP
2942,-23.476088,-46.722588,sao paulo,SP
2943,-23.476741,-46.724994,sao paulo,SP
2944,-23.475343,-46.72607,sao paulo,SP
2945,-23.483695,-46.726679,sao paulo,SP
2950,-23.4785,-46.71913,sao paulo,SP
2951,-23.473671,-46.722138,sao paulo,SP
2952,-23.472646,-46.713465,sao paulo,SP
2955,-23.468175,-46.720253,sao paulo,SP
2956,-23.46866,-46.722541,sao paulo,SP
2957,-23.466941,-46.722444,sao paulo,SP
2959,-23.492485,-46.700129,sao paulo,SP
2960,-23.495214,-46.701091,sao paulo,SP
2961,-23.492491,-46.699638,sao paulo,SP
2962,-23.489419,-46.702322,sao paulo,SP
2963,-23.504869,-46.682602,sao paulo,SP
2964,-23.485526,-46.705603,sao paulo,SP
2965,-23.483718,-46.704701,sao paulo,SP
2966,-23.47127,-46.709561,sao paulo,SP
2967,-23.480985,-46.704216,sao paulo,SP
2968,-23.479324,-46.707675,sao paulo,SP
2969,-23.492059,-46.710628,sao paulo,SP
2970,-23.482819,-46.714932,sao paulo,SP
2971,-23.484882,-46.708321,sao paulo,SP
2972,-23.481158,-46.710536,sao paulo,SP
2975,-23.478131,-46.711362,sao paulo,SP
2976,-23.476142,-46.715789,sao paulo,SP
2977,-23.470777,-46.714431,sao paulo,SP
2978,-23.473615,-46.706823,sao paulo,SP
2979,-23.476023,-46.698078,sao paulo,SP
2981,-23.46,-46.717247,sao paulo,SP
2982,-23.454319,-46.715868,sao paulo,SP
2983,-23.452156,-46.718806,sao paulo,SP
2984,-23.445001,-46.720553,sao paulo,SP
2985,-23.442008,-46.719367,sao paulo,SP
2986,-23.433995,-46.714479,sao paulo,SP
2987,-23.435105,-46.705347,sao paulo,SP
2988,-23.608444,-46.740371,sao paulo,SP
2989,-23.433762,-46.720958,sao paulo,SP
2990,-23.4448,-46.727583,sao paulo,SP
2991,-23.436675,-46.727296,sao paulo,SP
2992,-23.448821,-46.728764,sao paulo,SP
2993,-23.453962,-46.731884,sao paulo,SP
2994,-23.45715,-46.734844,sao paulo,SP
2995,-23.444272,-46.738989,sao paulo,SP
2996,-23.441769,-46.739627,sao paulo,SP
2997,-23.535271,-46.680651,sao paulo,SP
2998,-23.443498,-46.727757,sao paulo,SP
3001,-23.541735,-46.61466,sao paulo,SP
3002,-23.544976,-46.620294,sao paulo,SP
3003,-23.54544,-46.623707,sao paulo,SP
3004,-23.543958,-46.621658,sao paulo,SP
3005,-23.542687,-46.624775,sao paulo,SP
3006,-23.541812,-46.62455,sao paulo,SP
3007,-23.541161,-46.626431,sao paulo,SP
3008,-23.542581,-46.620471,sao paulo,SP
3009,-23.536175,-46.620555,sao paulo,SP
3010,-23.537002,-46.618612,sao paulo,SP
3011,-23.538259,-46.615108,sao paulo,SP
3012,-23.54081,-46.615421,sao paulo,SP
3013,-23.535316,-46.614313,sao paulo,SP
3014,-23.538475,-46.602034,sao paulo,SP
3015,-23.537435,-46.595955,sao paulo,SP
3016,-23.537065,-46.615082,sao paulo,SP
3017,-23.536603,-46.61094,sao paulo,SP
3018,-23.532302,-46.611344,sao paulo,SP
3019,-23.533422,-46.604977,sao paulo,SP
3020,-23.533317,-46.602104,sao paulo,SP
3021,-23.531012,-46.60081,sao paulo,SP
3022,-23.525912,-46.604879,sao paulo,SP
3023,-23.532338,-46.610805,sao paulo,SP
3024,-23.530445,-46.609481,sao paulo,SP
3025,-23.535104,-46.609626,sao paulo,SP
3026,-23.531364,-46.611132,sao paulo,SP
3027,-23.534185,-46.613681,sao paulo,SP
3028,-23.527259,-46.611495,sao paulo,SP
3029,-23.529825,-46.618174,sao paulo,SP
3030,-23.526762,-46.618379,sao paulo,SP
3031,-23.531857,-46.620642,sao paulo,SP
3032,-23.531106,-46.621631,sao paulo,SP
3033,-23.529559,-46.624166,sao paulo,SP
3034,-23.52297,-46.617407,sao paulo,SP
3035,-23.525581,-46.614661,sao paulo,SP
3036,-23.519649,-46.618599,sao paulo,SP
3040,-23.549924,-46.623031,sao paulo,SP
3041,-23.549237,-46.619948,sao paulo,SP
3042,-23.548733,-46.618449,sao paulo,SP
3043,-23.547254,-46.617123,sao paulo,SP
3044,-23.551692,-46.620908,sao paulo,SP
3045,-23.542829,-46.602524,sao paulo,SP
3046,-23.544342,-46.61562,sao paulo,SP
3047,-23.542064,-46.605676,sao paulo,SP
3050,-23.544098,-46.612709,sao paulo,SP
3051,-23.545387,-46.608414,sao paulo,SP
3052,-23.540735,-46.607146,sao paulo,SP
3053,-23.54418,-46.607079,sao paulo,SP
3054,-23.542313,-46.603755,sao paulo,SP
3055,-23.540582,-46.59939,sao paulo,SP
3057,-23.541184,-46.596844,sao paulo,SP
3058,-23.539078,-46.590603,sao paulo,SP
3059,-23.540172,-46.591688,sao paulo,SP
3060,-23.538433,-46.586994,sao paulo,SP
3061,-23.540263,-46.584955,sao paulo,SP
3062,-23.541084,-46.589429,sao paulo,SP
3063,-23.532438,-46.56432,sao paulo,SP
3064,-23.533309,-46.569758,sao paulo,SP
3065,-23.537371,-46.578948,sao paulo,SP
3066,-23.537394,-46.576747,sao paulo,SP
3067,-23.53776,-46.573427,sao paulo,SP
3068,-23.536698,-46.56809,sao paulo,SP
3069,-23.535419,-46.565391,sao paulo,SP
3070,-23.538367,-46.569118,sao paulo,SP
3071,-23.534018,-46.56152,sao paulo,SP
3072,-23.534435,-46.556999,sao paulo,SP
3073,-23.531756,-46.555744,sao paulo,SP
3074,-23.522231,-46.564649,sao paulo,SP
3076,-23.537832,-46.582048,sao paulo,SP
3077,-23.531681,-46.580702,sao paulo,SP
3080,-23.532906,-46.578498,sao paulo,SP
3081,-23.531636,-46.575487,sao paulo,SP
3084,-23.533474,-46.570928,sao paulo,SP
3085,-23.533075,-46.568533,sao paulo,SP
3086,-23.530253,-46.567111,sao paulo,SP
3087,-23.530396,-46.565972,sao paulo,SP
3088,-23.526901,-46.561864,sao paulo,SP
3089,-23.531016,-46.561017,sao paulo,SP
3090,-23.528424,-46.557854,sao paulo,SP
3101,-23.552199,-46.610755,sao paulo,SP
3102,-23.550323,-46.613668,sao paulo,SP
3103,-23.554371,-46.610592,sao paulo,SP
3104,-23.554245,-46.61454,sao paulo,SP
3105,-23.555745,-46.619194,sao paulo,SP
3106,-23.556284,-46.616367,sao paulo,SP
3107,-23.563886,-46.607867,sao paulo,SP
3108,-23.565439,-46.608726,sao paulo,SP
3109,-23.575111,-46.597677,sao paulo,SP
3110,-23.557606,-46.607196,sao paulo,SP
3111,-23.560183,-46.604393,sao paulo,SP
3112,-23.556513,-46.602048,sao paulo,SP
3113,-23.561457,-46.602354,sao paulo,SP
3114,-23.564244,-46.595889,sao paulo,SP
3115,-23.564426,-46.594438,sao paulo,SP
3116,-23.567453,-46.586961,sao paulo,SP
3117,-23.560747,-46.593375,sao paulo,SP
3118,-23.561768,-46.594883,sao paulo,SP
3119,-23.56352,-46.594418,sao paulo,SP
3120,-23.561029,-46.597436,sao paulo,SP
3121,-23.56327,-46.599404,sao paulo,SP
3122,-23.568188,-46.594754,sao paulo,SP
3123,-23.572562,-46.594144,sao paulo,SP
3124,-23.570997,-46.590967,sao paulo,SP
3125,-23.576914,-46.591201,sao paulo,SP
3126,-23.580395,-46.591326,sao paulo,SP
3127,-23.577893,-46.588161,sao paulo,SP
3128,-23.573064,-46.584635,sao paulo,SP
3129,-23.578473,-46.582138,sao paulo,SP
3130,-23.5801,-46.583641,sao paulo,SP
3131,-23.578873,-46.579629,sao paulo,SP
3132,-23.582265,-46.582238,sao paulo,SP
3133,-23.59624,-46.577609,sao paulo,SP
3134,-23.584762,-46.584372,sao paulo,SP
3135,-23.578896,-46.580911,sao paulo,SP
3136,-23.579356,-46.57877,sao paulo,SP
3137,-23.580071,-46.576213,sao paulo,SP
3138,-23.587419,-46.581435,sao paulo,SP
3139,-23.586125,-46.578104,sao paulo,SP
3140,-23.586212,-46.576771,sao paulo,SP
3141,-23.588457,-46.574552,sao paulo,SP
3142,-23.590595,-46.577302,sao paulo,SP
3143,-23.59021,-46.577834,sao paulo,SP
3144,-23.594504,-46.572246,sao paulo,SP
3145,-23.591653,-46.572391,sao paulo,SP
3146,-23.593132,-46.576862,sao paulo,SP
3147,-23.595121,-46.573347,sao paulo,SP
3149,-23.576983,-46.587161,sao paulo,SP
3150,-23.585871,-46.587923,sao paulo,SP
3151,-23.587284,-46.586237,sao paulo,SP
3152,-23.592552,-46.581816,sao paulo,SP
3153,-23.596896,-46.580619,sao paulo,SP
3154,-23.58292,-46.566749,sao paulo,SP
3155,-23.581156,-46.571298,sao paulo,SP
3156,-23.580854,-46.568171,sao paulo,SP
3157,-23.577152,-46.571301,sao paulo,SP
3158,-23.575764,-46.566719,sao paulo,SP
3159,-23.578842,-46.569182,sao paulo,SP
3160,-23.578738,-46.564667,sao paulo,SP
3161,-23.577277,-46.563386,sao paulo,SP
3162,-23.551328,-46.603602,sao paulo,SP
3163,-23.545986,-46.595938,sao paulo,SP
3164,-23.548376,-46.609237,sao paulo,SP
3165,-23.559997,-46.585973,sao paulo,SP
3166,-23.549299,-46.595604,sao paulo,SP
3167,-23.555745,-46.594608,sao paulo,SP
3168,-23.554398,-46.59569,sao paulo,SP
3169,-23.552915,-46.593976,sao paulo,SP
3170,-23.550902,-46.592341,sao paulo,SP
3171,-23.550703,-46.590435,sao paulo,SP
3172,-23.552703,-46.585328,sao paulo,SP
3173,-23.553293,-46.58427,sao paulo,SP
3174,-23.547072,-46.58905,sao paulo,SP
3175,-23.549368,-46.584497,sao paulo,SP
3176,-23.550008,-46.587861,sao paulo,SP
3177,-23.550733,-46.586229,sao paulo,SP
3178,-23.55347,-46.58779,sao paulo,SP
3179,-23.552919,-46.581431,sao paulo,SP
3180,-23.559714,-46.587746,sao paulo,SP
3181,-23.558371,-46.582149,sao paulo,SP
3182,-23.559438,-46.591428,sao paulo,SP
3183,-23.560357,-46.59086,sao paulo,SP
3184,-23.564178,-46.586621,sao paulo,SP
3185,-23.563384,-46.583035,sao paulo,SP
3186,-23.565562,-46.581639,sao paulo,SP
3187,-23.561133,-46.578918,sao paulo,SP
3188,-23.562632,-46.578345,sao paulo,SP
3189,-23.56947,-46.577834,sao paulo,SP
3190,-23.564517,-46.57388,sao paulo,SP
3191,-23.568801,-46.571739,sao paulo,SP
3192,-23.571661,-46.57755,sao paulo,SP
3193,-23.574155,-46.576455,sao paulo,SP
3194,-23.56789,-46.573948,sao paulo,SP
3195,-23.570458,-46.582027,sao paulo,SP
3201,-23.598686,-46.574003,sao paulo,SP
3202,-23.600727,-46.570179,sao paulo,SP
3203,-23.593864,-46.573477,sao paulo,SP
3204,-23.595499,-46.559727,sao paulo,SP
3205,-23.602756,-46.566925,sao paulo,SP
3206,-23.598692,-46.562483,sao paulo,SP
3207,-23.600664,-46.562642,sao paulo,SP
3208,-23.599372,-46.55792,sao paulo,SP
3209,-23.601251,-46.558949,sao paulo,SP
3210,-23.600627,-46.549531,sao paulo,SP
3211,-23.601092,-46.553696,sao paulo,SP
3212,-23.604296,-46.560215,sao paulo,SP
3213,-23.606361,-46.560948,sao paulo,SP
3214,-23.608067,-46.561483,sao paulo,SP
3215,-23.607434,-46.556826,sao paulo,SP
3216,-23.608479,-46.556195,sao paulo,SP
3220,-23.604534,-46.528422,sao paulo,SP
3221,-23.596323,-46.540395,sao paulo,SP
3222,-23.585278,-46.561094,sao paulo,SP
3223,-23.589855,-46.559352,sao paulo,SP
3224,-23.590467,-46.560989,sao paulo,SP
3225,-23.584995,-46.555884,sao paulo,SP
3226,-23.591858,-46.567523,sao paulo,SP
3227,-23.586366,-46.571079,sao paulo,SP
3231,-23.650802,-46.658499,sao paulo,SP
3236,-23.592368,-46.553386,sao paulo,SP
3237,-23.593455,-46.552356,sao paulo,SP
3238,-23.594156,-46.549315,sao paulo,SP
3239,-23.596464,-46.546662,sao paulo,SP
3240,-23.598403,-46.547325,sao paulo,SP
3241,-23.600253,-46.546596,sao paulo,SP
3242,-23.59774,-46.543758,sao paulo,SP
3243,-23.598988,-46.541972,sao paulo,SP
3244,-23.603833,-46.540862,sao paulo,SP
3245,-23.603874,-46.535468,sao paulo,SP
3249,-23.599489,-46.533465,sao paulo,SP
3250,-23.60583,-46.531785,sao paulo,SP
3251,-23.606502,-46.537221,sao paulo,SP
